ID,smiles,IC50,IC50_units,pIC50
BCRP_0400,s1ccnc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,1.01,uM,5.995678626
BCRP_0401,O(C)c1cc(cc(OC)c1)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1ccccc1,0.292,uM,6.534617149
BCRP_0402,O(C)c1ccccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1,0.595,uM,6.225483034
BCRP_0403,Clc1ccccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1,0.358,uM,6.446116973
BCRP_0404,s1cccc1C(=O)Nc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1,0.268,uM,6.571865206
BCRP_0405,O(C)c1cc(cc(OC)c1)\C=C\C(=O)c1ccc(OC)cc1NC(=O)c1c2c(ccc1)cccc2,0.359,uM,6.444905551
BCRP_0406,O(C)c1cc(C(=O)\C=C\c2cc(OC)c(OC)cc2)c(NC(=O)c2ccccc2)cc1OC,0.754,uM,6.122628654
BCRP_0407,O(C)c1ccccc1C(=O)Nc1cc(OC)c(OC)cc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.832,uM,6.079876674
BCRP_0408,O(C(=O)c1ccccc1)c1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,0.879,uM,6.056011125
BCRP_0409,s1cccc1C(Oc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1)=O,2.08,uM,5.681936665
BCRP_0410,O(C(=O)c1ccccc1OC)c1cc(OC)ccc1C(=O)\C=C\c1cc(OC)c(OC)cc1,1.44,uM,5.841637508
BCRP_0411,O(C(=O)c1ccccc1)c1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1,1.09,uM,5.962573502
BCRP_0412,s1cccc1C(Oc1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1)=O,0.865,uM,6.062983893
BCRP_0413,O(C(=O)c1ccccc1OC)c1cc(OC)ccc1C(=O)\C=C\c1cc(OC)cc(OC)c1,1.7,uM,5.769551079
BCRP_0414,O(C)c1cc(ccc1OC)\C=C\C(=O)c1cc(Nc2ncnc3c2cccc3)ccc1,1.3,uM,5.886056648
BCRP_0415,O(C)c1ccc(cc1)\C=C\C(=O)c1cc(Nc2ncnc3c2cccc3)ccc1,0.89,uM,6.050609993
BCRP_0416,O(C)c1cc(ccc1OC)\C=C\C(=O)c1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,1.71,uM,5.76700389
BCRP_0417,O(C)c1cc2c(ncnc2Nc2cc(ccc2)C(=O)\C=C\c2ccc(OC)cc2)cc1OC,0.32,uM,6.494850022
BCRP_0418,O(C)c1cc(ccc1OC)\C=C\C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,0.46,uM,6.337242168
BCRP_0419,O(C)c1ccc(cc1)\C=C\C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,0.97,uM,6.013228266
BCRP_0420,O(C)c1cc(ccc1)\C=C\C(=O)c1cc(Nc2nc(nc3c2cccc3)-c2ccccc2)ccc1,0.68,uM,6.167491087
BCRP_0421,O(C)c1cc(ccc1OC)-c1nc(Nc2cc(ccc2)C(=O)\C=C\c2cc(OC)c(OC)cc2)c2c(n1)cccc2,0.6,uM,6.22184875
BCRP_0422,O(C)c1cc(ccc1OC)-c1nc(Nc2cc(ccc2)C(=O)\C=C\c2ccc(OC)cc2)c2c(n1)cccc2,0.21,uM,6.677780705
BCRP_0423,O(C)c1cc(ccc1OC)-c1nc(Nc2cc(ccc2)C(=O)\C=C\c2cc(OC)ccc2)c2c(n1)cccc2,0.31,uM,6.508638306
BCRP_0424,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(Nc2ncnc3c2cccc3)cc1,0.84,uM,6.075720714
BCRP_0425,O(C)c1cc(ccc1)\C=C\C(=O)c1ccc(Nc2ncnc3c2cccc3)cc1,0.68,uM,6.167491087
BCRP_0426,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,1.23,uM,5.910094889
BCRP_0427,O(C)c1cc2c(ncnc2Nc2ccc(cc2)C(=O)\C=C\c2cc(OC)ccc2)cc1OC,0.39,uM,6.408935393
BCRP_0428,O(C)c1cc(ccc1OC)\C=C\C(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.29,uM,6.537602002
BCRP_0429,O(C)c1cc(ccc1)\C=C\C(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.88,uM,6.055517328
BCRP_0430,O(C)c1ccc(cc1)\C=C\C(=O)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,3.55,uM,5.449771647
BCRP_0431,O=C(\C=C\c1ccccc1)c1ccc(Nc2nc(nc3c2cccc3)-c2ccccc2)cc1,0.92,uM,6.036212173
BCRP_0432,O(C)c1cc(ccc1OC)-c1nc(Nc2ccc(cc2)C(=O)\C=C\c2cc(OC)c(OC)cc2)c2c(n1)cccc2,0.19,uM,6.721246399
BCRP_0433,O(C)c1cc(ccc1OC)-c1nc(Nc2ccc(cc2)C(=O)\C=C\c2cc(OC)ccc2)c2c(n1)cccc2,0.36,uM,6.443697499
BCRP_0434,O(C)c1cc(ccc1OC)-c1nc(Nc2ccc(cc2)C(=O)\C=C\c2ccc(OC)cc2)c2c(n1)cccc2,3.13,uM,5.504455662
BCRP_0435,O(C)c1cc(ccc1OC)-c1nc(Nc2ccc(cc2)C(=O)\C=C\c2ccccc2)c2c(n1)cccc2,1.09,uM,5.962573502
BCRP_0436,Clc1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(OC)cc2)cc1,0.223,uM,6.651695137
BCRP_0437,O(C)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccc(cc1)C(C)C,0.136,uM,6.866461092
BCRP_0438,O(C)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2cc([N+](=O)[O-])ccc2)cc1,0.168,uM,6.774690718
BCRP_0439,O(C)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccccc2[N+](=O)[O-])cc1,0.226,uM,6.645891561
BCRP_0440,O(C)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccc(OC)cc1,0.199,uM,6.701146924
BCRP_0441,FC(F)(F)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1cc(OC)c(OC)cc1,0.33,uM,6.48148606
BCRP_0442,O(C)c1cc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(OC)cc2)ccc1OC,0.319,uM,6.496209317
BCRP_0443,O(C)c1cc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccccc2)ccc1OC,0.23,uM,6.638272164
BCRP_0444,S(C)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccccc2[N+](=O)[O-])cc1,0.221,uM,6.655607726
BCRP_0445,S(C)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(OC)cc2)cc1,0.132,uM,6.879426069
BCRP_0446,S(C)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(cc2)CCC)cc1,0.783,uM,6.106238238
BCRP_0447,O(CC)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccccc2[N+](=O)[O-])cc1,0.308,uM,6.511449283
BCRP_0448,O(CC)c1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(OC)cc2)cc1,0.793,uM,6.100726813
BCRP_0449,Oc1ccc(-n2nc(nn2)-c2ccccc2NC(=O)c2ccc(cc2)CCC)cc1,0.204,uM,6.690369833
BCRP_0450,O(C)c1cc(ccc1OC)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccccc1,0.832,uM,6.079876674
BCRP_0451,FC(F)(F)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccccc1,4.39,uM,5.35753548
BCRP_0452,O=C(Nc1ccccc1-c1nn(nn1)-c1ccccc1)c1ccc([N+](=O)[O-])cc1,0.15,uM,6.823908741
BCRP_0453,O=C(Nc1ccccc1-c1nn(nn1)-c1ccccc1)c1cc([N+](=O)[O-])ccc1,0.127,uM,6.896196279
BCRP_0454,O=C(Nc1ccccc1-c1nn(nn1)-c1ccccc1)c1ccccc1[N+](=O)[O-],0.28,uM,6.552841969
BCRP_0455,O(C)c1ccc(cc1)C(=O)Nc1ccccc1-c1nn(nn1)-c1ccccc1,0.2,uM,6.698970004
BCRP_0456,O=C(Nc1ccccc1-c1nn(nn1)-c1ccccc1)c1ccc(cc1)CCC,0.212,uM,6.673664139
BCRP_0457,Oc1c2c3c(n(c2ccc1)CCc1ccccc1)-c1c(cccc1)C3=O,0.16,uM,6.795880017
BCRP_0458,Oc1c2c3c(n(c2ccc1)CCCc1ccccc1)-c1c(cccc1)C3=O,0.64,uM,6.193820026
BCRP_0459,Oc1cc(cc2n(c-3c(c12)C(=O)c1c-3cccc1)CCc1ccccc1)C,0.16,uM,6.795880017
BCRP_0460,Oc1cc(cc2n(c-3c(c12)C(=O)c1c-3cccc1)CCc1ccccc1)-c1ccccc1,0.51,uM,6.292429824
BCRP_0461,O(C)c1ccccc1CCn1c-2c(c3c1cccc3O)C(=O)c1c-2cccc1,0.15,uM,6.823908741
BCRP_0462,O(C)c1cc(ccc1)CCn1c-2c(c3c1cccc3O)C(=O)c1c-2cccc1,0.37,uM,6.431798276
BCRP_0463,O(C)c1ccc(cc1)CCn1c-2c(c3c1cccc3O)C(=O)c1c-2cccc1,0.2,uM,6.698970004
BCRP_0464,O=C1c2n(c-3c(c2C(=O)C=C1C)C(=O)c1c-3cccc1)CCc1ccccc1,0.84,uM,6.075720714
BCRP_0465,O=C1c2n(c-3c(c2C(=O)C=C1c1ccccc1)C(=O)c1c-3cccc1)CCc1ccccc1,0.43,uM,6.366531544
BCRP_0466,O=C1CC(Cc2n(c-3c(c12)C(=O)c1c-3cccc1)C(C)C)C,4.1,uM,5.387216143
BCRP_0467,O=C1CC(Cc2n(c-3c(c12)C(=O)c1c-3cccc1)Cc1ccccc1)c1ccccc1,0.96,uM,6.017728767
BCRP_0468,O(C\C=C(\C)/C)c1c2c(-c3n(c4c(c3C2=O)C(=O)CCC4)C(C)C)ccc1,3,uM,5.522878745
BCRP_0469,O(C\C=C(\C)/C)c1c-2c(ccc1)C(=O)c1c3c(n(c1-2)C(C)C)CCCC3=O,1.6,uM,5.795880017
BCRP_0470,O=C1c2c3c(n(c2CCC1C)C(C)C)-c1c(cccc1)C3=O,20,uM,4.698970004
BCRP_0471,O=C1c2c3c(n(c2CCC1(Cc1ccccc1)Cc1ccccc1)C(C)C)-c1c(cccc1)C3=O,0.61,uM,6.214670165
BCRP_0472,O1c2c(C=CC1(C)C)c1OC[C@]3(O)[C@@H](Oc4cc(O)ccc34)c1cc2,26,uM,4.585026652
BCRP_0473,Fc1ccc(cc1)-c1n(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(C(C)C)c(C(=O)Nc2ccccc2)c1-c1ccccc1,4.3,uM,5.366531544
BCRP_0474,S(=O)(=O)(N(C)c1nc(-c2ccc(F)cc2)c(\C=C\[C@@H](O)C[C@@H](O)CC(=O)[O-])c(n1)C(C)C)C,2.3,uM,5.638272164
BCRP_0475,[nH]1nc(nc1-c1ccncc1)-c1cc(ncc1)C#N,0.18,uM,6.744727495
BCRP_0476,s1c(nc(C)c1C(=O)[O-])-c1cc(C#N)c(OCC(C)C)cc1,0.027,uM,7.568636236
BCRP_0477,S(c1ccccc1C(=O)NC)c1cc2[nH]nc(c2cc1)\C=C\c1ncccc1,6.89,uM,5.161780778
BCRP_0478,O(C)c1ccc(OC)cc1\C=C\1/CCC\C(=C/c2cc(OC)ccc2OC)\C/1=O,1.2,uM,5.920818754
BCRP_0479,O(C)c1cc(ccc1O)\C=C\1/CCC\C(=C/c2cc(OC)c(O)cc2)\C/1=O,4.3,uM,5.366531544
BCRP_0480,Fc1cc(OC)c(OC)cc1\C=C\1/C[NH+](C\C(=C/c2cc(OC)c(OC)cc2F)\C/1=O)C,5.2,uM,5.283996656
BCRP_0481,O1c2c(C=CC1=O)c(OC\C=C(\CC\C=C(\C)/C)/C)c1c(occ1)c2,3.19,uM,5.496209317
BCRP_0482,O1c2c(C=CC1=O)c(OC\C=C(\CCC(O)C(O)(C)C)/C)c1c(occ1)c2,5.2,uM,5.283996656
BCRP_0483,s1c2nc(C)c(C(OCCOC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,0.2,uM,6.698970004
BCRP_0484,s1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,0.7,uM,6.15490196
BCRP_0485,s1c2nc(C)c(C(=O)C)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,2.6,uM,5.585026652
BCRP_0486,s1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1ccc(OC)cc1,0.4,uM,6.397940009
BCRP_0487,s1c2nc(-c3cc(OC)c(OC)c(OC)c3)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,3,uM,5.522878745
BCRP_0488,s1c2nc(C)c(C(OCCOC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1ccc(OC)cc1,0.8,uM,6.096910013
BCRP_0489,s1c2nc(C)c(C(OCCOC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1OC)-c1cc(OC)c(OC)c(OC)c1,2.5,uM,5.602059991
BCRP_0490,s1c2nc(C)c(C(OC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1ccc(OC)cc1,0.7,uM,6.15490196
BCRP_0491,s1c2nc(C)c(C(OCCCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,0.4,uM,6.397940009
BCRP_0492,o1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,3.4,uM,5.468521083
BCRP_0493,s1c2nc(C)c(C(OC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)cc1,3.6,uM,5.443697499
BCRP_0494,s1c2nc(C)c(C(OCCOC)=O)c(c2c(N)c1C(=O)c1ccccc1)-c1cc(OC)c(OC)c(OC)c1,1.3,uM,5.886056648
BCRP_0495,s1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccccc1)-c1cc(OC)c(OC)c(OC)c1,1.5,uM,5.823908741
BCRP_0496,s1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1ccc(OCC)cc1,1.3,uM,5.886056648
BCRP_0497,s1c2nc(C)c(C(OCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1OC)-c1cc(OC)c(OC)c(OC)c1,2.6,uM,5.585026652
BCRP_0498,s1c2nc(C)c(C(OC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1OC)-c1cc(OC)c(OC)cc1,4.1,uM,5.387216143
BCRP_0499,s1c2nc(C)c(C(OCCOCCC)=O)c(c2c(N)c1C(=O)c1ccc(OC)cc1)-c1cc(OC)c(OC)c(OC)c1,0.6,uM,6.22184875
BCRP_0500,O(C)c1cc2[nH]c3c(C[C@@H]4N([C@H]3CC(C)C)C(=O)[C@@H](NC4=O)C)c2cc1C,1.98,uM,5.70333481
BCRP_0501,O(C)c1cc2[nH]c3c(C[C@@H]4N([C@H]3CC(C)C)C(=O)[C@@H](NC4=O)C)c2cc1,0.6,uM,6.22184875
BCRP_0502,O=C1N2[C@@H](Cc3c([nH]c4c3cccc4)[C@@H]2CC(C)C)C(=O)N[C@H]1CCC(OC(C)(C)C)=O,3.25,uM,5.488116639
BCRP_0503,O=C1N2[C@@H](Cc3c([nH]c4c3cccc4)[C@@H]2CC(C)C)C(=O)N[C@H]1CCC(=O)NC(C)(C)C,3.87,uM,5.412289035
BCRP_0504,Ic1cc(cc(OC)c1OC)\C=C\C(=O)c1cc2c(cc1)cccc2,7.8,uM,5.107905397
BCRP_0505,Ic1cc(cc(OC)c1OC)C1N(N=C(C1)c1cc2c(cc1)cccc2)C(=O)C,7.1,uM,5.148741651
BCRP_0506,Clc1cc(cc(OC)c1OC)C1N(N=C(C1)c1cc2c(cc1)cccc2)C(=O)C,7.4,uM,5.13076828
BCRP_0507,Clc1cc(cc(OC)c1OC)\C=C\C(=O)c1cc2c(cc1)cccc2,8.7,uM,5.060480747
BCRP_0508,Brc1cc(cc(OC)c1OC)\C=C\C(=O)c1cc2c(cc1)cccc2,4.9,uM,5.30980392
BCRP_0509,O(C)c1c(OC)cc(cc1OC)\C=C\C(=O)c1cc2c(cc1)cccc2,2.4,uM,5.619788758
BCRP_0510,Brc1cc(cc(OC)c1OC)C1N(N=C(C1)c1cc2c(cc1)cccc2)C(=O)C,8.9,uM,5.050609993
BCRP_0511,CO/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)N/C=C/c1ccc(O)cc1,11.1,uM,4.954677021
BCRP_0512,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3ccc(O)c(O)c3)c2c1,0.119,uM,6.924453039
BCRP_0513,COc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,0.0331,uM,7.480172006
BCRP_0514,COc1ccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)cc1OC,0.037,uM,7.431798276
BCRP_0515,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(NC(=O)c4cccnc4)cc23)c1,1.04,uM,5.982966661
BCRP_0516,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)c1,0.369,uM,6.432973634
BCRP_0517,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc([N+](=O)[O-])cc23)cc1,0.0577,uM,7.238824187
BCRP_0518,O=C(O)c1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,0.904,uM,6.04383157
BCRP_0519,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,19.5,uM,4.709965389
BCRP_0520,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.5,uM,6.301029996
BCRP_0521,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc(C)cn1,0.552,uM,6.258060922
BCRP_0522,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,0.183,uM,6.73754891
BCRP_0523,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)C[C@@H](c1cc(O)cc(O)c1)O2,4.1,uM,5.387216143
BCRP_0524,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccc(OC)cc4[nH]c23)cc1,0.56,uM,6.251811973
BCRP_0525,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1OC,0.45,uM,6.346787486
BCRP_0526,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,6.0256,uM,5.219999702
BCRP_0527,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,36.30781,uM,4.439999946
BCRP_0528,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cccnc1,1.015,uM,5.993533958
BCRP_0529,COc1cc(O)c2c(=O)cc(C(=O)N3CCN(Cc4ccccc4[N+](=O)[O-])CC3)oc2c1,34.9,uM,4.457174573
BCRP_0530,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4cccc([N+](=O)[O-])c4)CC3)oc2c1,38.2,uM,4.417936637
BCRP_0531,O=C(Nc1ccccc1-n1cc(-c2ccccc2)nn1)c1ccccc1,15.3,uM,4.815308569
BCRP_0532,COc1ccc(-n2nnc(-c3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3)n2)cc1,39.8,uM,4.400116928
BCRP_0533,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,12.5,uM,4.903089987
BCRP_0534,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,12.8825,uM,4.889999849
BCRP_0535,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,125.89254,uM,3.900000004
BCRP_0536,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,16.59587,uM,4.779999976
BCRP_0537,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,851.13804,uM,3.069999999
BCRP_0538,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,22.6,uM,4.645891561
BCRP_0539,N#Cc1c(C2CCCCCC2)n(C2CCCCCC2)c2c(N3CCN(Cc4ccccc4)CC3)ncnc12,4.68,uM,5.329754147
BCRP_0540,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,14.4,uM,4.841637508
BCRP_0541,CCCc1cc(N2CCN(CCOc3cccc4ccccc34)CC2)n2nc3nc(C)cc(C)c3c2n1,11.8,uM,4.928117993
BCRP_0542,COc1cccc2[nH]c3ccccc3c(=O)c12,6.3,uM,5.200659451
BCRP_0543,COc1ccc(CCNC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1,0.35,uM,6.455931956
BCRP_0544,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,6.6,uM,5.180456064
BCRP_0545,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,2.72,uM,5.565431096
BCRP_0546,O=C(/C=C/c1cccs1)c1ccc(O)cc1,18.2,uM,4.739928612
BCRP_0547,COc1cc2c(cc1OC)CN(CCOc1ccc(/C=C/C(=O)c3cccc(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,4.08,uM,5.389339837
BCRP_0548,COc1cc2c(cc1OC)CN(CCOc1ccc(/C=C/C(=O)c3ccc(C)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)CC2,0.88,uM,6.055517328
BCRP_0549,O=[N+]([O-])c1ccc(Nc2nc(-c3ccccc3)nc3ncccc23)cc1,19.5,uM,4.709965389
BCRP_0550,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(C#N)cc4)CC3)oc2c1,99.7,uM,4.001304842
BCRP_0551,CO/C(=C\c1ccccc1)C(=O)N/C=C/c1ccc(O)cc1,15.4,uM,4.812479279
BCRP_0552,O=[N+]([O-])c1cccc(-c2nc(Nc3cccc(C(F)(F)F)c3)c3ccccc3n2)c1,10.7,uM,4.970616222
BCRP_0553,O=[N+]([O-])c1ccc2nc(-c3ccccc3)nc(Nc3cccc(O)c3)c2c1,0.0653,uM,7.185086819
BCRP_0554,N#Cc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,0.0482,uM,7.316952962
BCRP_0555,COc1cccc(-c2nc(Nc3ccc(C#N)cc3)c3cc([N+](=O)[O-])ccc3n2)c1,0.0278,uM,7.555955204
BCRP_0556,O=[N+]([O-])c1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)nc3ccc([N+](=O)[O-])cc23)cc1,0.0614,uM,7.211831629
BCRP_0557,CO/C(=C\c1ccc(OC)cc1)C(=O)N/C=C/c1ccc(O)cc1,6.4,uM,5.193820026
BCRP_0558,COc1cccc(Nc2nc(-c3cccnc3)nc3ccc(/N=C(\C)OC(C)=O)cc23)c1,5.31,uM,5.274905479
BCRP_0559,COc1ccc(Nc2nc(-c3cccnc3)nc3ccc(N)cc23)cc1,0.646,uM,6.189767482
BCRP_0560,CC(=O)Nc1cccc(Nc2nc(-c3ccccc3)nc3ccc([N+](=O)[O-])cc23)c1,0.0787,uM,7.104025268
BCRP_0561,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.9038,uM,6.043927663
BCRP_0562,FC(F)(F)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,1.53,uM,5.815308569
BCRP_0563,O=[N+]([O-])c1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,5.93,uM,5.226945307
BCRP_0564,O=[N+]([O-])c1cccc(N2CCN(c3nc(-c4ccccc4)nc4ccccc34)CC2)c1,7.95,uM,5.099632871
BCRP_0565,COc1ccccc1Nc1nc(-c2ccccc2)nc2ccccc12,2.25,uM,5.647817482
BCRP_0566,Brc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,0.57,uM,6.244125144
BCRP_0567,COc1cccc(Nc2nc(-c3ccccc3)nc3ccccc23)c1,1.32,uM,5.879426069
BCRP_0568,O=[N+]([O-])c1cccc(Nc2nc(-c3cccs3)nc3ccccc23)c1,0.3,uM,6.522878745
BCRP_0569,Brc1ccc(Oc2nc(-c3ccccc3)nc3ccccc23)cc1,7.27,uM,5.138465589
BCRP_0570,c1ccc(Sc2nc(-c3ccccc3)nc3ccccc23)cc1,10,uM,5
BCRP_0571,COc1cccc(Sc2nc(-c3ccccc3)nc3ccccc23)c1,7.4,uM,5.13076828
BCRP_0572,O=[N+]([O-])c1cc(Nc2ncnc3ccccc23)ccc1O,2.9,uM,5.537602002
BCRP_0573,N#Cc1ccc(Nc2ncnc3ccccc23)cc1,1.27,uM,5.896196279
BCRP_0574,CC(=O)Nc1cccc(Nc2ncnc3ccccc23)c1,28.9,uM,4.539102157
BCRP_0575,CCCc1cc(=O)c2c(O)cc3cc(O)cc(OC)c3c2o1,9,uM,5.045757491
BCRP_0576,CCOc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,6.44,uM,5.191114133
BCRP_0577,O=C(/C=C/c1ccco1)c1ccccc1O,16.2,uM,4.790484985
BCRP_0578,COc1ccc(/C=C/C(=O)c2cccc(OCC(=O)Nc3ccc4c(c3)COC4=O)c2)cc1OC,12,uM,4.920818754
BCRP_0579,O=C(COc1ccc(C(=O)/C=C/c2c(F)cccc2F)cc1)Nc1ccc2c(c1)COC2=O,10.9,uM,4.962573502
BCRP_0580,COCCOCCOCCOc1cc2c(cc1OC)CCN(CCc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,0.76,uM,6.119186408
BCRP_0581,Cc1ccc(-c2cn(CCN3CCCC3)nn2)c(NC(=O)c2cc(=O)c3ccccc3o2)c1,0.109,uM,6.962573502
BCRP_0582,COCCOCCOCCOc1cc2c(cc1OC)CCN(Cc1ccc(-c3ccc(C(=O)OC)c(NC(=O)c4ccc5ccccc5n4)c3)cc1)C2,0.591,uM,6.228412519
